,Unnamed: 0,beer_name,brewery_name,beer_style,beer_abv,main_style,cluster,avg_review_overall_p_style_p_group,avg_review_aroma_p_style_p_group,avg_review_appearance_p_style_p_group,avg_review_palate_p_style_p_group,avg_review_taste_p_style_p_group,total_reviews_per_style_by_cluster,total_reviews_by_cluster,avg_review_overall_p_beer_p_style_p_group,avg_review_aroma_p_beer_p_style_p_group,avg_review_appearance_p_beer_p_style_p_group,avg_review_palate_p_beer_p_style_p_group,avg_review_taste_p_beer_p_style_p_group,total_reviews_per_beer_per_style_by_cluster,full_total_styles,full_total_beers,review_overall_per_group_full,review_appearance_per_group_full,review_palate_per_group_full,review_taste_per_group_full,review_aroma_per_group_full,full_total_groups,image_url,main_style_cluster_count,sub_style_cluster_count,total_users_in_cluster
2415,2415,Festina Lente,Dogfish Head Brewery,Lambic - Fruit,7.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,3.5,4.5,5.0,1.0,83381,82,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/48956.jpg,344.0,46.0,1007
2416,2416,Framboise,Bethlehem Brew Works,Lambic - Fruit,6.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,3.5,4.5,5.0,1.0,83381,99,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.totalwine.com/dynamic/490x/media/sys_master/twmmedia/h63/h2b/10225139580958.png,344.0,46.0,1007
2417,2417,Hale's Cream Ale,Hale's Ales Brewery & Pub,Cream Ale,4.9,Hybrid Beers,24.0,4.16,3.68,3.95,3.82,3.89,19.0,1920.0,5.0,4.0,5.0,5.0,5.0,1.0,15775,23,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://untappd.akamaized.net/photos/2019_07_07/55c3d197b7dc9aaf2cc3e1a0549c650a_640x640.jpg,14.0,5.0,1007
2418,2418,Hofbräu Dunkel,Hofbräuhaus München,Munich Dunkel Lager,5.5,Dark Lagers,24.0,3.31,3.02,3.45,3.21,3.29,21.0,1920.0,5.0,4.5,4.5,5.0,5.0,1.0,60925,243,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.totalwine.com/dynamic/490x/media/sys_master/twmmedia/h6b/h5f/8802842017822.png,19.0,3.0,1007
2419,2419,Kennebunkport Pumpkin Ale,Federal Jack's Restaurant & Brew Pub,Pumpkin Ale,4.7,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,4.5,5.0,5.0,1.0,83381,72,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://untappd.akamaized.net/photos/2018_09_06/decb106c12004e766ff2b73bfd470449_640x640.jpg,344.0,47.0,1007
2420,2420,King Don's Original Pumpkin Ale,Catawba Valley Brewing Company,Pumpkin Ale,5.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,4.5,5.0,5.0,1.0,83381,22,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/13282.jpg,344.0,47.0,1007
2421,2421,Leatherlips IPA,The Tap Brewing Company,American IPA,5.0,India Pale Ales,24.0,3.82,3.91,3.9,3.83,3.91,157.0,1920.0,5.0,5.0,4.5,4.0,5.0,1.0,210717,303,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.beeradvocate.com/im/articles/698-1.jpg,109.0,67.0,1007
2422,2422,Line Dry Rye,Oakshire Brewing,Rye Beer,5.3,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.0,3.0,4.0,5.0,1.0,83381,26,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://oakbrew.com/wp-content/uploads/2018/11/line-dry-rye-family.png,344.0,32.0,1007
2423,2423,Orion Premium Draft Beer,"Orion Beer Co., Ltd.",Japanese Rice Lager,4.7,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.0,3.0,3.5,5.0,1.0,83381,75,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/7511.jpg,344.0,7.0,1007
2424,2424,Permagrin Rye Pale Ale,Lawson's Finest Liquids,Rye Beer,6.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,5.0,5.0,5.0,1.0,83381,28,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/54050.jpg,344.0,32.0,1007
2425,2425,Poor Richard's Tavern Spruce Ale,Yards Brewing Co.,Herbed / Spiced Beer,5.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,4.0,4.0,5.0,1.0,83381,149,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/26892.jpg,344.0,43.0,1007
2426,2426,Rare Rooster Summer Rye,Lancaster Brewing Company,Rye Beer,4.7,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,4.5,4.5,5.0,1.0,83381,75,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/36684.jpg,344.0,32.0,1007
2427,2427,Rodenbach Grand Cru,Brouwerij Rodenbach N.V.,Flanders Red Ale,6.0,Wild/Sour Beers,24.0,4.16,4.15,4.03,4.08,4.18,53.0,1920.0,5.0,5.0,5.0,5.0,5.0,1.0,32378,811,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://s3.amazonaws.com/beertourprod/beers/pictures/000/000/093/original/Rodenbach_Grand_Cru_-_600x900.jpg?1494322338,41.0,6.0,1007
2428,2428,Samuel Adams Revolutionary Rye Ale,Boston Beer Company (Samuel Adams),Rye Beer,5.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,4.5,5.0,5.0,1.0,83381,239,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/60064.jpg,344.0,32.0,1007
2429,2429,Shakespeare Oatmeal Stout,Rogue Ales,Oatmeal Stout,6.1,Stouts,24.0,3.63,4.15,4.17,3.85,3.94,78.0,1920.0,5.0,4.5,4.0,4.5,5.0,1.0,166797,1560,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/56973.jpg,56.0,5.0,1007
2430,2430,Smokestack Heritage Porter,East End Brewing Company,Smoked Beer,6.8,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,4.5,5.0,5.0,1.0,83381,64,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/37507.jpg,344.0,16.0,1007
2431,2431,Southampton Pumpkin Ale,Southampton Publick House,Pumpkin Ale,5.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,4.5,4.0,5.0,1.0,83381,258,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/7799.jpg,344.0,47.0,1007
2432,2432,Supplication,Russian River Brewing Company,American Wild Ale,7.0,Wild/Sour Beers,24.0,4.16,4.15,4.03,4.08,4.18,53.0,1920.0,5.0,4.5,5.0,5.0,5.0,1.0,32378,1053,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/22227.jpg,41.0,11.0,1007
2433,2433,Timmermans Framboise Lambic,Brouwerij Timmermans-John Martin N.V.,Lambic - Fruit,4.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,5.0,5.0,5.0,1.0,83381,59,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.totalwine.com/dynamic/490x/media/sys_master/twmmedia/ha0/h9e/8799557845022.png,344.0,46.0,1007
2434,2434,Timmermans Kriek Lambic,Brouwerij Timmermans-John Martin N.V.,Lambic - Fruit,4.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,5.0,5.0,5.0,1.0,83381,40,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,http://anthonymartin.be/wp-content/uploads/Timmermans-Kriek-Lambicus.jpg,344.0,46.0,1007
2435,2435,Titan IPA,Great Divide Brewing Company,American IPA,7.1,India Pale Ales,24.0,3.82,3.91,3.9,3.83,3.91,157.0,1920.0,5.0,5.0,5.0,5.0,5.0,1.0,210717,1270,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://greatdivide.com/wp-content/uploads/2016/06/Titan-bottlecan-for-page.jpg,109.0,67.0,1007
2436,2436,Unplugged Smoked Rye Ale,New Glarus Brewing Company,Smoked Beer,8.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,5.0,5.0,5.0,1.0,83381,141,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/65372.jpg,344.0,16.0,1007
2437,2437,Veritas 009,The Lost Abbey,American Wild Ale,8.0,Wild/Sour Beers,24.0,4.16,4.15,4.03,4.08,4.18,53.0,1920.0,5.0,4.5,4.0,4.5,5.0,1.0,32378,72,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/69499.jpg,41.0,11.0,1007
2438,2438,Wachusett Blueberry Ale,Wachusett Brewing Company,Fruit / Vegetable Beer,4.4,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,4.0,4.5,5.0,1.0,83381,121,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/2190.jpg,344.0,123.0,1007
2439,2439,Wake Up Dead,Left Hand Brewing Company,American Double / Imperial Stout,10.2,Stouts,24.0,3.63,4.15,4.17,3.85,3.94,78.0,1920.0,5.0,4.5,4.0,4.5,5.0,1.0,166797,50,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,http://lefthandbrewing.com/wp/wp-content/uploads/2013/06/wakeupdead1.png,56.0,19.0,1007
2440,2440,Weihenstephaner Hefeweissbier,Bayerische Staatsbrauerei Weihenstephan,Hefeweizen,5.4,Wheat Beers,24.0,3.47,3.42,3.56,3.21,3.28,59.0,1920.0,5.0,4.5,4.0,4.5,5.0,1.0,86224,1981,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.weihenstephaner.com/fileadmin/_processed_/5/c/csm_hefeweissbier_inkl_033l_US_4ca1aee3d0.png,44.0,11.0,1007
2441,2441,Black Raspberry Reserve,Sly Fox Brewing Company,Fruit / Vegetable Beer,8.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,4.5,4.5,4.5,1.0,83381,108,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,http://photos1.blogger.com/blogger/593/1388/1600/2006-09-23%20001.jpg,344.0,123.0,1007
2442,2442,Bohemia,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",German Pilsener,5.3,Pilseners and Pale Lagers,24.0,3.37,2.79,3.1,3.04,3.04,178.0,1920.0,5.0,5.0,4.0,4.5,4.5,1.0,116531,426,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.totalwine.com/dynamic/490x/media/sys_master/twmmedia/h03/h28/8809255436318.png,107.0,12.0,1007
2443,2443,Brador,Molson Coors Canada,American Adjunct Lager,6.0,Pilseners and Pale Lagers,24.0,3.37,2.79,3.1,3.04,3.04,178.0,1920.0,5.0,3.0,4.0,4.0,4.5,1.0,116531,22,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,"https://res.cloudinary.com/ratebeer/image/upload/e_trim:15/d_beer_img_default.png,f_auto/beer_8027",107.0,34.0,1007
2444,2444,Cable Car,The Lost Abbey,American Wild Ale,7.0,Wild/Sour Beers,24.0,4.16,4.15,4.03,4.08,4.18,53.0,1920.0,5.0,4.5,4.5,4.0,4.5,1.0,32378,173,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.ohbeautifulbeer.com/wp-content/uploads/2012/02/cablecar11.jpg,41.0,11.0,1007
2445,2445,Chez Monieux,Alpine Beer Company,Lambic - Fruit,5.8,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,4.0,3.5,4.5,1.0,83381,49,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/42157.jpg,344.0,46.0,1007
2446,2446,De Boomgaard Framboise,Brouwerij Liefmans,Fruit / Vegetable Beer,4.1,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,4.5,4.0,4.5,1.0,83381,18,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/28984.jpg,344.0,123.0,1007
2447,2447,Deviation - Bottleworks 9th Anniversary,Russian River Brewing Company,American Wild Ale,6.83,Wild/Sour Beers,24.0,4.16,4.15,4.03,4.08,4.18,53.0,1920.0,5.0,4.5,4.5,4.5,4.5,1.0,32378,112,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/41928.jpg,41.0,11.0,1007
2448,2448,Harvest Time Pumpkin Ale,Big Boss Brewing,Pumpkin Ale,5.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.0,4.0,4.5,4.5,1.0,83381,48,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,http://brewlog.bigbossbrewing.com/wp-content/uploads/2016/10/HarvestTime.jpg,344.0,47.0,1007
2449,2449,India Pelican Ale,Pelican Pub & Brewery,American IPA,7.5,India Pale Ales,24.0,3.82,3.91,3.9,3.83,3.91,157.0,1920.0,5.0,4.5,4.5,4.5,4.5,1.0,210717,163,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/3977.jpg,109.0,67.0,1007
2450,2450,My Antonia,Dogfish Head Brewery,American Double / Imperial Pilsner,7.5,Pilseners and Pale Lagers,24.0,3.37,2.79,3.1,3.04,3.04,178.0,1920.0,5.0,4.5,5.0,5.0,4.5,1.0,116531,426,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://birradelborgo.it/wp-content/uploads/2017/08/MY-Antonia2019-250x487.png,107.0,4.0,1007
2451,2451,Oude Kriek,Hanssens Artisanaal bvba,Lambic - Fruit,6.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,3.5,4.0,4.5,4.5,1.0,83381,254,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn1.wine-searcher.net/images/labels/01/54/10350154.jpg,344.0,46.0,1007
2452,2452,Raspberry DriBeer,Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.,Fruit / Vegetable Beer,4.7,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,2.0,4.0,4.5,4.5,1.0,83381,15,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://untappd.akamaized.net/photo/2017_08_08/4c4c8ad63683da277666910ebf6fd99e_320x320.jpeg,344.0,123.0,1007
2453,2453,White Rascal,Avery Brewing Company,Witbier,5.6,Wheat Beers,24.0,3.47,3.42,3.56,3.21,3.28,59.0,1920.0,5.0,5.0,4.5,4.5,4.5,1.0,86224,653,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://d1h6bqmdexfe1t.cloudfront.net/uploads/beer/bottle_image/11/desktop2x_1525984916_WEB_WhiteRascal_Cans_and_Glass.png,44.0,11.0,1007
2454,2454,Worryin' Ale,Piece Brewery & Pizzeria,Rye Beer,5.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.5,4.0,4.5,4.5,1.0,83381,23,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,http://brewpublic.com/wp-content/uploads/2009/05/chitown-trip-lil-camera-2009-026.jpg,344.0,32.0,1007
2455,2455,Arbor Brasserie Blonde Belgian,Arbor Brewing Company,Herbed / Spiced Beer,5.5,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,3.5,4.0,3.0,4.0,1.0,83381,20,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/38588.jpg,344.0,43.0,1007
2456,2456,B.B. Bürgerbräu / B.B. Budweiser Bier,Bud&#283;jovický M&#283;&#357;anský Pivovar,Czech Pilsener,5.0,Pilseners and Pale Lagers,24.0,3.37,2.79,3.1,3.04,3.04,178.0,1920.0,5.0,3.0,3.5,4.0,4.0,1.0,116531,111,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,"https://res.cloudinary.com/ratebeer/image/upload/w_152,h_309,c_pad,d_beer_img_default.png,f_auto/beer_19805",107.0,7.0,1007
2457,2457,Domaine DuPage French Style Country Ale,Two Brothers Brewing Company,Bière de Garde,5.9,Hybrid Beers,24.0,4.16,3.68,3.95,3.82,3.89,19.0,1920.0,5.0,3.0,4.0,4.0,4.0,1.0,15775,422,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/2961.jpg,14.0,4.0,1007
2458,2458,Lammin Kataja Olut,Lammin Sahti Oy,Sahti,7.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.0,4.0,3.0,4.0,1.0,83381,104,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,"https://res.cloudinary.com/ratebeer/image/upload/d_Default_Beer_qqrv7k.png,f_auto/beer_38528",344.0,3.0,1007
2459,2459,Samuel Adams Hefeweizen,Boston Beer Company (Samuel Adams),American Pale Wheat Ale,5.4,Wheat Beers,24.0,3.47,3.42,3.56,3.21,3.28,59.0,1920.0,5.0,3.0,4.0,4.0,4.0,1.0,86224,600,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.tastings.com/Product-Images/Beer/2017/6_2_2017/220078_fr.jpg,44.0,18.0,1007
2460,2460,Sapporo Original Draft Beer,Sapporo Breweries Ltd.,Japanese Rice Lager,5.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,4.0,4.0,4.0,4.0,1.0,83381,100,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/827.jpg,344.0,7.0,1007
2461,2461,Watermelon Wampatuck Wheat,Blue Hills Brewery,Fruit / Vegetable Beer,4.8,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,5.0,5.0,4.0,4.0,4.0,1.0,83381,18,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/51152.jpg,344.0,123.0,1007
2462,2462,Yuengling Light Beer,Yuengling Brewery ,Light Lager,3.5,Pilseners and Pale Lagers,24.0,3.37,2.79,3.1,3.04,3.04,178.0,1920.0,5.0,3.0,5.0,5.0,4.0,1.0,116531,58,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://beerconnoisseur.com/sites/default/files/styles/beer_page_245w/public/beer/yg-light-lager-2018.jpg?itok=Sv6SETlb,107.0,17.0,1007
2463,2463,Hunahpu's Imperial Stout,Cigar City Brewing,American Double / Imperial Stout,11.5,Stouts,24.0,3.63,4.15,4.17,3.85,3.94,78.0,1920.0,4.83,4.33,4.67,4.83,4.83,3.0,166797,429,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/47022.jpg,56.0,19.0,1007
2464,2464,Cantillon Blåbær Lambik,Brasserie Cantillon,Lambic - Fruit,5.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,4.75,4.75,4.62,4.5,4.62,4.0,83381,156,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/36316.jpg,344.0,46.0,1007
2465,2465,Stone IPA (India Pale Ale),Stone Brewing Co.,American IPA,6.9,India Pale Ales,24.0,3.82,3.91,3.9,3.83,3.91,157.0,1920.0,4.75,4.5,3.75,4.5,5.0,2.0,210717,2575,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/88.jpg,109.0,67.0,1007
2466,2466,Cantillon Cuvée Des Champions,Brasserie Cantillon,Gueuze,5.0,Wild/Sour Beers,24.0,4.16,4.15,4.03,4.08,4.18,53.0,1920.0,4.75,4.5,4.0,4.75,4.75,2.0,32378,176,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/21683.jpg,41.0,18.0,1007
2467,2467,Drie Fonteinen Schaerbeekse Kriek,Brouwerij Drie Fonteinen,Lambic - Fruit,6.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,4.75,4.5,4.5,4.5,4.75,2.0,83381,183,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.lambic.info/images/thumb/3/31/3F-Schaerbeekse.jpg/400px-3F-Schaerbeekse.jpg,344.0,46.0,1007
2468,2468,"Smuttynose IPA ""Finest Kind""",Smuttynose Brewing Company,American IPA,6.9,India Pale Ales,24.0,3.82,3.91,3.9,3.83,3.91,157.0,1920.0,4.75,4.25,4.0,4.5,4.75,2.0,210717,1497,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/16403.jpg,109.0,67.0,1007
2469,2469,Sweetwater IPA,SweetWater Brewing Company,American IPA,6.3,India Pale Ales,24.0,3.82,3.91,3.9,3.83,3.91,157.0,1920.0,4.75,4.5,4.25,4.25,4.75,2.0,210717,662,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://sweetwaterbrew.com/wp-content/uploads/2017/07/product-image-brew_ipa.png,109.0,67.0,1007
2470,2470,Cantillon 50 Degrees North-4 Degrees East,Brasserie Cantillon,Gueuze,7.0,Wild/Sour Beers,24.0,4.16,4.15,4.03,4.08,4.18,53.0,1920.0,4.75,4.75,4.25,4.25,4.5,2.0,32378,66,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/40341.jpg,41.0,18.0,1007
2471,2471,Fisherman's Pumpkin Stout,Cape Ann Brewing Company,Pumpkin Ale,7.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,4.75,4.0,3.75,4.5,4.5,2.0,83381,281,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/33205.jpg,344.0,47.0,1007
2472,2472,Mild Winter,Goose Island Beer Co.,Rye Beer,5.6,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,4.75,4.5,4.75,4.75,4.5,2.0,83381,289,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://cdn.beeradvocate.com/im/beers/44377.jpg,344.0,32.0,1007
2473,2473,Ruby Ale,McMenamins,Fruit / Vegetable Beer,4.39,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,4.75,3.75,4.25,4.0,4.5,2.0,83381,32,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://miro.medium.com/max/1200/0*dWJM11QK-0w9uGSZ.,344.0,123.0,1007
2474,2474,Sam Adams Light,Boston Beer Company (Samuel Adams),Light Lager,4.0,Pilseners and Pale Lagers,24.0,3.37,2.79,3.1,3.04,3.04,178.0,1920.0,4.75,4.25,4.5,4.25,4.5,2.0,116531,833,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.totalwine.com/dynamic/490x/media/sys_master/twmmedia/he2/hdf/8812505301022.png,107.0,17.0,1007
2475,2475,Schlafly Kölsch,Saint Louis Brewery / Schlafly Tap Room,Kölsch,4.5,Pale Ales,24.0,3.49,3.53,3.82,3.53,3.53,86.0,1920.0,4.75,3.5,3.75,4.0,4.25,2.0,208731,151,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,http://www.schlafly.com/wp-content/uploads/2018/12/Kolsch-Packaged.png,79.0,3.0,1007
2476,2476,Keystone Light,Coors Brewing Company,Light Lager,4.2,Pilseners and Pale Lagers,24.0,3.37,2.79,3.1,3.04,3.04,178.0,1920.0,4.75,3.0,3.5,3.5,3.25,2.0,116531,440,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://products3.imgix.drizly.com/ci-keystone-light-87d403e4c2802934.png?auto=format%2Ccompress&fm=jpeg&q=20,107.0,17.0,1007
2477,2477,UFO Raspberry Hefeweizen,Harpoon Brewery,Fruit / Vegetable Beer,5.1,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,4.7,4.4,4.0,4.1,4.4,5.0,83381,239,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.ufobeer.com/wp-content/uploads/2017/03/beer-detail-bottle_Raspberry-3.png,344.0,123.0,1007
2478,2478,Schlafly Pumpkin Ale,Saint Louis Brewery / Schlafly Tap Room,Pumpkin Ale,8.0,Specialty Beers,24.0,4.13,3.97,3.87,3.82,4.04,1162.0,1920.0,4.69,4.75,4.5,4.06,4.62,8.0,83381,295,3.922135416666667,3.8020833333333335,3.70546875,3.861458333333333,3.803645833333333,1920.0,https://www.totalwine.com/dynamic/490x/media/sys_master/twmmedia/hcc/ha0/11481755713566.png,344.0,47.0,1007
